load_zone,stage_id,timepoint,load_mw
LDWP,1,20202814,3600.498565
LDWP,1,20202815,3562.47395
LDWP,1,20202816,3506.182884
LDWP,1,20202817,3470.147219
LDWP,1,20202818,3624.234632
LDWP,1,20202819,3657.981126
LDWP,1,20202820,3532.574012
LDWP,1,20202821,3446.167225
LDWP,1,20202822,3236.717549
LDWP,1,20202823,2973.556814
LDWP,1,20202824,2710.893317
LDWP,1,20202901,2339.194024
LDWP,1,20202902,2259.05431
LDWP,1,20202903,2231.105795
LDWP,1,20202904,2268.154699
LDWP,1,20202905,2408.422654
LDWP,1,20202906,2713.895507
LDWP,1,20202907,2916.374473
LDWP,1,20202908,3085.407163
LDWP,1,20202909,3231.707644
LDWP,1,20202910,3318.958797
LDWP,1,20202911,3405.722094
LDWP,1,20202912,3438.840005
LDWP,1,20202913,3454.873577
LDWP,1,20202914,3445.060168
LDWP,1,20202915,3419.138132
LDWP,1,20202916,3377.923689
LDWP,1,20202917,3291.770212
LDWP,1,20202918,3200.306611
LDWP,1,20202919,3342.028753
LDWP,1,20202920,3372.510365
LDWP,1,20202921,3197.970532
LDWP,1,20202922,2928.730362
LDWP,1,20202923,2673.759977
LDWP,1,20202924,2468.22253
LDWP,1,20203001,2318.553967
LDWP,1,20203002,2248.06817
LDWP,1,20203003,2197.068464
LDWP,1,20203004,2196.636899
LDWP,1,20203005,2209.011552
LDWP,1,20203006,2261.240279
LDWP,1,20203007,2335.516341
LDWP,1,20203008,2504.905542
LDWP,1,20203009,2684.220733
LDWP,1,20203010,2790.535794
LDWP,1,20203011,2849.087885
LDWP,1,20203012,2841.244663
LDWP,1,20203013,2810.716141
LDWP,1,20203014,2788.096515
LDWP,1,20203015,2746.122143
LDWP,1,20203016,2722.386076
LDWP,1,20203017,2715.011947
LDWP,1,20203018,2766.077326
LDWP,1,20203019,2975.170492
LDWP,1,20203020,3032.334069
LDWP,1,20203021,2930.015675
LDWP,1,20203022,2761.423931
LDWP,1,20203023,2575.278756
LDWP,1,20203024,2407.756543
LDWP,1,20203101,2302.032539
LDWP,1,20203102,2227.231093
LDWP,1,20203103,2197.668902
LDWP,1,20203104,2231.190232
LDWP,1,20203105,2376.214782
LDWP,1,20203106,2605.056731
LDWP,1,20203107,2862.560213
LDWP,1,20203108,2998.268592
LDWP,1,20203109,3208.065397
LDWP,1,20203110,3313.714346
LDWP,1,20203111,3438.999496
LDWP,1,20203112,3398.010218
LDWP,1,20203113,3402.541649
LDWP,1,20203114,3398.488692
LDWP,1,20203115,3354.544133
LDWP,1,20203116,3310.655865
LDWP,1,20203117,3218.81699
LDWP,1,20203118,3094.873444
LDWP,1,20203119,3166.391244
LDWP,1,20203120,3247.281506
LDWP,1,20203121,3091.327107
LDWP,1,20203122,2809.299483
LDWP,1,20203123,2592.710223
LDWP,1,20203124,2387.397941
LDWP,1,20203201,2380.614867
LDWP,1,20203202,2231.190232
LDWP,1,20203203,2187.198763
LDWP,1,20203204,2276.29814
LDWP,1,20203205,2386.309647
LDWP,1,20203206,2651.778316
LDWP,1,20203207,2880.132408
LDWP,1,20203208,3123.18785
LDWP,1,20203209,3292.52076
LDWP,1,20203210,3419.776097
LDWP,1,20203211,3470.334856
LDWP,1,20203212,3473.440247
LDWP,1,20203213,3487.738178
LDWP,1,20203214,3470.109692
LDWP,1,20203215,3409.202758
LDWP,1,20203216,3311.29383
LDWP,1,20203217,3191.947388
LDWP,1,20203218,3120.448352
LDWP,1,20203219,3169.824999
LDWP,1,20203220,3317.063665
LDWP,1,20203221,3204.612878
LDWP,1,20203222,3043.601665
LDWP,1,20203223,2680.496141
LDWP,1,20203224,2482.436024
LDWP,1,20203301,2318.704076
LDWP,1,20203302,2212.595416
LDWP,1,20203303,2161.379928
LDWP,1,20203304,2144.586426
LDWP,1,20203305,2208.927115
LDWP,1,20203306,2210.268719
LDWP,1,20203307,2320.974483
LDWP,1,20203308,2515.535171
LDWP,1,20203309,2731.289447
LDWP,1,20203310,2886.061734
LDWP,1,20203311,2949.745693
LDWP,1,20203312,2943.685022
LDWP,1,20203313,2897.226128
LDWP,1,20203314,2855.035974
LDWP,1,20203315,2805.133944
LDWP,1,20203316,2776.228481
LDWP,1,20203317,2763.609901
LDWP,1,20203318,2752.126523
LDWP,1,20203319,2863.282615
LDWP,1,20203320,3047.119856
LDWP,1,20203321,2913.681883
LDWP,1,20203322,2731.96494
LDWP,1,20203323,2532.87282
LDWP,1,20203324,2392.285882
LDWP,1,20203401,2318.704076
LDWP,1,20203402,2212.595416
LDWP,1,20203403,2161.379928
LDWP,1,20203404,2144.586426
LDWP,1,20203405,2208.927115
LDWP,1,20203406,2210.268719
LDWP,1,20203407,2320.974483
LDWP,1,20203408,2515.535171
LDWP,1,20203409,2731.289447
LDWP,1,20203410,2886.061734
LDWP,1,20203411,2949.745693
LDWP,1,20203412,2943.685022
LDWP,1,20203413,2897.226128
LDWP,1,20203414,2855.035974
LDWP,1,20203415,2805.133944
LDWP,1,20203416,2776.228481
LDWP,1,20203417,2763.609901
LDWP,1,20203418,2752.126523
LDWP,1,20203419,2863.282615
LDWP,1,20203420,3047.119856
LDWP,1,20203421,2913.681883
LDWP,1,20203422,2731.96494
LDWP,1,20203423,2532.87282
LDWP,1,20203424,2392.285882
LDWP,1,20203501,2451.991939
LDWP,1,20203502,2348.22874
LDWP,1,20203503,2305.306802
LDWP,1,20203504,2344.185166
LDWP,1,20203505,2454.731438
LDWP,1,20203506,2644.498004
LDWP,1,20203507,2888.18203
LDWP,1,20203508,3151.31462
LDWP,1,20203509,3311.687868
LDWP,1,20203510,3460.437011
LDWP,1,20203511,3585.41256
LDWP,1,20203512,3688.246956
LDWP,1,20203513,3811.083444
LDWP,1,20203514,3868.228259
LDWP,1,20203515,3873.088054
LDWP,1,20203516,3833.881326
LDWP,1,20203517,3688.322011
LDWP,1,20203518,3508.547109
LDWP,1,20203519,3355.679336
LDWP,1,20203520,3445.210277
LDWP,1,20203521,3369.761485
LDWP,1,20203522,3078.811726
LDWP,1,20203523,2813.690186
LDWP,1,20203524,2546.96435
LDWP,1,20203601,2434.860692
LDWP,1,20203602,2344.185166
LDWP,1,20203603,2327.194645
LDWP,1,20203604,2364.065294
LDWP,1,20203605,2525.714473
LDWP,1,20203606,2739.282778
LDWP,1,20203607,2949.670639
LDWP,1,20203608,3186.046208
LDWP,1,20203609,3401.049936
LDWP,1,20203610,3602.440607
LDWP,1,20203611,3751.977825
LDWP,1,20203612,3872.065433
LDWP,1,20203613,3982.377159
LDWP,1,20203614,4084.010679
LDWP,1,20203615,4153.849129
LDWP,1,20203616,4164.356795
LDWP,1,20203617,4027.944777
LDWP,1,20203618,3731.872532
LDWP,1,20203619,3596.314263
LDWP,1,20203620,3630.389122
LDWP,1,20203621,3443.568454
LDWP,1,20203622,3153.913391
LDWP,1,20203623,2852.953205
LDWP,1,20203624,2646.618301
LDWP,1,20203701,2262.929011
LDWP,1,20203702,2179.186668
LDWP,1,20203703,2152.636049
LDWP,1,20203704,2180.293726
LDWP,1,20203705,2336.473289
LDWP,1,20203706,2639.581918
LDWP,1,20203707,2833.429587
LDWP,1,20203708,3020.878837
LDWP,1,20203709,3193.251464
LDWP,1,20203710,3333.613238
LDWP,1,20203711,3439.083933
LDWP,1,20203712,3478.262515
LDWP,1,20203713,3522.375947
LDWP,1,20203714,3522.160165
LDWP,1,20203715,3484.792279
LDWP,1,20203716,3401.115609
LDWP,1,20203717,3297.221064
LDWP,1,20203718,3307.47542
LDWP,1,20203719,3433.482972
LDWP,1,20203720,3329.156862
LDWP,1,20203721,3158.332239
LDWP,1,20203722,2876.135742
LDWP,1,20203723,2612.918716
LDWP,1,20203724,2391.009951
LDWP,1,20210101,2582.403114
LDWP,1,20210102,2491.216564
LDWP,1,20210103,2457.47754
LDWP,1,20210104,2408.236802
LDWP,1,20210105,2393.646954
LDWP,1,20210106,2360.819796
LDWP,1,20210107,2402.765609
LDWP,1,20210108,2373.585913
LDWP,1,20210109,2443.799557
LDWP,1,20210110,2508.542008
LDWP,1,20210111,2568.725132
LDWP,1,20210112,2595.169231
LDWP,1,20210113,2618.877734
LDWP,1,20210114,2610.670945
LDWP,1,20210115,2617.054003
LDWP,1,20210116,2600.640424
LDWP,1,20210117,2669.942203
LDWP,1,20210118,3035.600271
LDWP,1,20210119,3141.37667
LDWP,1,20210120,3118.580032
LDWP,1,20210121,3069.339295
LDWP,1,20210122,2963.562896
LDWP,1,20210123,2774.806736
LDWP,1,20210124,2576.020056
LDWP,1,20210201,2387.263896
LDWP,1,20210202,2311.579059
LDWP,1,20210203,2287.870556
LDWP,1,20210204,2244.101011
LDWP,1,20210205,2282.399363
LDWP,1,20210206,2414.619861
LDWP,1,20210207,2678.148992
LDWP,1,20210208,2844.108515
LDWP,1,20210209,3032.864674
LDWP,1,20210210,3167.820769
LDWP,1,20210211,3252.624261
LDWP,1,20210212,3287.275151
LDWP,1,20210213,3288.187016
LDWP,1,20210214,3268.125975
LDWP,1,20210215,3270.861572
LDWP,1,20210216,3199.736062
LDWP,1,20210217,3245.329337
LDWP,1,20210218,3539.861896
LDWP,1,20210219,3545.333089
LDWP,1,20210220,3456.882135
LDWP,1,20210221,3348.37014
LDWP,1,20210222,3186.058079
LDWP,1,20210223,2936.206931
LDWP,1,20210224,2698.210034
LDWP,1,20210301,2412.79613
LDWP,1,20210302,2307.019731
LDWP,1,20210303,2278.751901
LDWP,1,20210304,2270.545111
LDWP,1,20210305,2259.602725
LDWP,1,20210306,2406.413071
LDWP,1,20210307,2690.003244
LDWP,1,20210308,2895.172983
LDWP,1,20210309,3051.101985
LDWP,1,20210310,3176.939424
LDWP,1,20210311,3287.275151
LDWP,1,20210312,3311.895519
LDWP,1,20210313,3314.631116
LDWP,1,20210314,3306.424326
LDWP,1,20210315,3283.627689
LDWP,1,20210316,3238.034413
LDWP,1,20210317,3220.708969
LDWP,1,20210318,3395.787146
LDWP,1,20210319,3558.099206
LDWP,1,20210320,3459.617731
LDWP,1,20210321,3366.60745
LDWP,1,20210322,3178.763155
LDWP,1,20210323,2892.437386
LDWP,1,20210324,2623.437062
LDWP,1,20210401,2406.413071
LDWP,1,20210402,2312.490924
LDWP,1,20210403,2252.307801
LDWP,1,20210404,2200.331467
LDWP,1,20210405,2238.629818
LDWP,1,20210406,2399.118147
LDWP,1,20210407,2657.176086
LDWP,1,20210408,2886.966193
LDWP,1,20210409,3083.017277
LDWP,1,20210410,3269.949706
LDWP,1,20210411,3440.468556
LDWP,1,20210412,3561.746668
LDWP,1,20210413,3632.872178
LDWP,1,20210414,3689.407839
LDWP,1,20210415,3679.377318
LDWP,1,20210416,3660.228143
LDWP,1,20210417,3536.214434
LDWP,1,20210418,3481.502504
LDWP,1,20210419,3631.048447
LDWP,1,20210420,3562.658534
LDWP,1,20210421,3396.699011
LDWP,1,20210422,3180.586886
LDWP,1,20210423,2881.495
LDWP,1,20210424,2626.172659
LDWP,1,20210501,2327.080772
LDWP,1,20210502,2228.599298
LDWP,1,20210503,2186.653484
LDWP,1,20210504,2251.395935
LDWP,1,20210505,2431.03344
LDWP,1,20210506,2781.189795
LDWP,1,20210507,3133.16988
LDWP,1,20210508,3319.190443
LDWP,1,20210509,3476.943176
LDWP,1,20210510,3574.512785
LDWP,1,20210511,3606.428078
LDWP,1,20210512,3620.106061
LDWP,1,20210513,3604.604347
LDWP,1,20210514,3600.956885
LDWP,1,20210515,3599.133154
LDWP,1,20210516,3497.916083
LDWP,1,20210517,3409.465129
LDWP,1,20210518,3430.438035
LDWP,1,20210519,3565.39413
LDWP,1,20210520,3511.594065
LDWP,1,20210521,3348.37014
LDWP,1,20210522,3010.068037
LDWP,1,20210523,2710.064285
LDWP,1,20210524,2554.135284
LDWP,1,20210601,2146.531402
LDWP,1,20210602,2105.497454
LDWP,1,20210603,2108.233051
LDWP,1,20210604,2168.416174
LDWP,1,20210605,2338.023159
LDWP,1,20210606,2588.786173
LDWP,1,20210607,2765.688081
LDWP,1,20210608,2953.532375
LDWP,1,20210609,3126.786822
LDWP,1,20210610,3307.336192
LDWP,1,20210611,3403.993936
LDWP,1,20210612,3432.261766
LDWP,1,20210613,3512.505931
LDWP,1,20210614,3520.71272
LDWP,1,20210615,3471.471983
LDWP,1,20210616,3396.699011
LDWP,1,20210617,3304.600595
LDWP,1,20210618,3168.732635
LDWP,1,20210619,3320.102309
LDWP,1,20210620,3333.780292
LDWP,1,20210621,3144.112266
LDWP,1,20210622,2915.234024
LDWP,1,20210623,2652.616758
LDWP,1,20210624,2547.752225
LDWP,1,20210701,2313.40279
LDWP,1,20210702,2197.595871
LDWP,1,20210703,2119.175437
LDWP,1,20210704,2095.466934
LDWP,1,20210705,2111.880513
LDWP,1,20210706,2133.765285
LDWP,1,20210707,2156.561923
LDWP,1,20210708,2290.606152
LDWP,1,20210709,2450.182616
LDWP,1,20210710,2575.10819
LDWP,1,20210711,2654.440489
LDWP,1,20210712,2646.2337
LDWP,1,20210713,2630.731986
LDWP,1,20210714,2603.376021
LDWP,1,20210715,2549.575956
LDWP,1,20210716,2514.925067
LDWP,1,20210717,2562.342073
LDWP,1,20210718,2655.352355
LDWP,1,20210719,2908.850966
LDWP,1,20210720,3039.247733
LDWP,1,20210721,2926.17641
LDWP,1,20210722,2701.857496
LDWP,1,20210723,2472.979253
LDWP,1,20210724,2339.84689
LDWP,1,20210801,2253.219666
LDWP,1,20210802,2170.239905
LDWP,1,20210803,2098.20253
LDWP,1,20210804,2081.788951
LDWP,1,20210805,2110.056782
LDWP,1,20210806,2096.378799
LDWP,1,20210807,2154.738192
LDWP,1,20210808,2281.487497
LDWP,1,20210809,2428.297844
LDWP,1,20210810,2538.63357
LDWP,1,20210811,2590.609904
LDWP,1,20210812,2604.287886
LDWP,1,20210813,2610.670945
LDWP,1,20210814,2611.58281
LDWP,1,20210815,2607.935348
LDWP,1,20210816,2612.494676
LDWP,1,20210817,2644.409969
LDWP,1,20210818,2671.765934
LDWP,1,20210819,2901.556041
LDWP,1,20210820,3039.247733
LDWP,1,20210821,2937.118796
LDWP,1,20210822,2731.949057
LDWP,1,20210823,2516.748798
LDWP,1,20210824,2327.992638
LDWP,1,20210901,2474.802984
LDWP,1,20210902,2367.202855
LDWP,1,20210903,2298.812942
LDWP,1,20210904,2313.40279
LDWP,1,20210905,2344.406217
LDWP,1,20210906,2313.40279
LDWP,1,20210907,2457.47754
LDWP,1,20210908,2668.118472
LDWP,1,20210909,2851.403439
LDWP,1,20210910,2982.712072
LDWP,1,20210911,3017.362961
LDWP,1,20210912,3021.010423
LDWP,1,20210913,2988.183265
LDWP,1,20210914,2939.854393
LDWP,1,20210915,2888.789924
LDWP,1,20210916,2870.552614
LDWP,1,20210917,2896.996714
LDWP,1,20210918,2889.70179
LDWP,1,20210919,2983.623937
LDWP,1,20210920,3154.142787
LDWP,1,20210921,3095.783394
LDWP,1,20210922,2929.823872
LDWP,1,20210923,2770.247409
LDWP,1,20210924,2544.104763
LDWP,1,20211001,2224.03997
LDWP,1,20211002,2150.178864
LDWP,1,20211003,2140.148344
LDWP,1,20211004,2187.56535
LDWP,1,20211005,2317.962117
LDWP,1,20211006,2586.962442
LDWP,1,20211007,2856.874632
LDWP,1,20211008,3072.986757
LDWP,1,20211009,3247.153068
LDWP,1,20211010,3374.814239
LDWP,1,20211011,3476.031311
LDWP,1,20211012,3527.095779
LDWP,1,20211013,3584.543306
LDWP,1,20211014,3649.285757
LDWP,1,20211015,3665.699336
LDWP,1,20211016,3624.665388
LDWP,1,20211017,3472.383849
LDWP,1,20211018,3259.919186
LDWP,1,20211019,3187.88181
LDWP,1,20211020,3321.014174
LDWP,1,20211021,3186.969945
LDWP,1,20211022,2893.349252
LDWP,1,20211023,2618.877734
LDWP,1,20211024,2423.738516
LDWP,1,20211101,2339.84689
LDWP,1,20211102,2249.572204
LDWP,1,20211103,2212.185719
LDWP,1,20211104,2209.450122
LDWP,1,20211105,2228.599298
LDWP,1,20211106,2252.307801
LDWP,1,20211107,2375.409644
LDWP,1,20211108,2596.992962
LDWP,1,20211109,2792.132181
LDWP,1,20211110,2952.62051
LDWP,1,20211111,3006.420575
LDWP,1,20211112,3051.101985
LDWP,1,20211113,3047.454523
LDWP,1,20211114,3042.895195
LDWP,1,20211115,3017.362961
LDWP,1,20211116,3024.657885
LDWP,1,20211117,2978.152744
LDWP,1,20211118,2917.969621
LDWP,1,20211119,2906.115369
LDWP,1,20211120,3077.546084
LDWP,1,20211121,3021.922288
LDWP,1,20211122,2843.196649
LDWP,1,20211123,2640.762507
LDWP,1,20211124,2461.125002
LDWP,1,20211201,2502.15895
LDWP,1,20211202,2387.263896
LDWP,1,20211203,2332.551965
LDWP,1,20211204,2306.107866
LDWP,1,20211205,2329.816369
LDWP,1,20211206,2356.260469
LDWP,1,20211207,2530.42678
LDWP,1,20211208,2747.450771
LDWP,1,20211209,3042.895195
LDWP,1,20211210,3271.773437
LDWP,1,20211211,3416.760053
LDWP,1,20211212,3486.973697
LDWP,1,20211213,3571.777189
LDWP,1,20211214,3622.841657
LDWP,1,20211215,3670.258663
LDWP,1,20211216,3678.465453
LDWP,1,20211217,3601.86875
LDWP,1,20211218,3473.295714
LDWP,1,20211219,3350.193871
LDWP,1,20211220,3384.84476
LDWP,1,20211221,3326.485367
LDWP,1,20211222,3050.190119
LDWP,1,20211223,2768.423678
LDWP,1,20211224,2573.284459
LDWP,1,20211301,2575.10819
LDWP,1,20211302,2460.213136
LDWP,1,20211303,2418.267323
LDWP,1,20211304,2421.00292
LDWP,1,20211305,2546.840359
LDWP,1,20211306,2709.15242
LDWP,1,20211307,3004.596844
LDWP,1,20211308,3320.102309
LDWP,1,20211309,3559.922937
LDWP,1,20211310,3857.191092
LDWP,1,20211311,4071.479486
LDWP,1,20211312,4226.496622
LDWP,1,20211313,4346.862869
LDWP,1,20211314,4467.229116
LDWP,1,20211315,4527.412239
LDWP,1,20211316,4536.530895
LDWP,1,20211317,4396.103607
LDWP,1,20211318,4112.513434
LDWP,1,20211319,3861.75042
LDWP,1,20211320,3843.51311
LDWP,1,20211321,3724.970594
LDWP,1,20211322,3319.190443
LDWP,1,20211323,2997.30192
LDWP,1,20211324,2723.742268
LDWP,1,20211401,2547.752225
LDWP,1,20211402,2465.684329
LDWP,1,20211403,2405.501206
LDWP,1,20211404,2441.975826
LDWP,1,20211405,2594.257366
LDWP,1,20211406,2797.603374
LDWP,1,20211407,3031.040943
LDWP,1,20211408,3276.332765
LDWP,1,20211409,3466.912655
LDWP,1,20211410,3653.845084
LDWP,1,20211411,3826.187665
LDWP,1,20211412,3955.672567
LDWP,1,20211413,4072.391352
LDWP,1,20211414,4151.723651
LDWP,1,20211415,4194.58133
LDWP,1,20211416,4181.815213
LDWP,1,20211417,4074.215083
LDWP,1,20211418,3798.8317
LDWP,1,20211419,3617.370464
LDWP,1,20211420,3688.495974
LDWP,1,20211421,3539.861896
LDWP,1,20211422,3252.624261
LDWP,1,20211423,2948.061182
LDWP,1,20211424,2692.738841
LDWP,1,20211501,3354.753198
LDWP,1,20211502,3197.000466
LDWP,1,20211503,3052.01385
LDWP,1,20211504,2990.006996
LDWP,1,20211505,2958.091703
LDWP,1,20211506,2896.996714
LDWP,1,20211507,2989.09513
LDWP,1,20211508,3342.898947
LDWP,1,20211509,3802.479162
LDWP,1,20211510,4314.947576
LDWP,1,20211511,4716.168399
LDWP,1,20211512,5028.026402
LDWP,1,20211513,5215.870697
LDWP,1,20211514,5359.033581
LDWP,1,20211515,5418.304839
LDWP,1,20211516,5360.857312
LDWP,1,20211517,5235.019872
LDWP,1,20211518,5064.501023
LDWP,1,20211519,5003.406034
LDWP,1,20211520,4978.785665
LDWP,1,20211521,4782.734581
LDWP,1,20211522,4472.700309
LDWP,1,20211523,4127.103282
LDWP,1,20211524,3797.007969
LDWP,1,20211601,2457.47754
LDWP,1,20211602,2363.555393
LDWP,1,20211603,2317.962117
LDWP,1,20211604,2358.996065
LDWP,1,20211605,2503.070815
LDWP,1,20211606,2780.277929
LDWP,1,20211607,2975.417147
LDWP,1,20211608,3227.092027
LDWP,1,20211609,3470.560117
LDWP,1,20211610,3705.821418
LDWP,1,20211611,3873.604671
LDWP,1,20211612,4002.177708
LDWP,1,20211613,4111.601569
LDWP,1,20211614,4197.316926
LDWP,1,20211615,4236.527143
LDWP,1,20211616,4181.815213
LDWP,1,20211617,4002.177708
LDWP,1,20211618,3794.272372
LDWP,1,20211619,3874.516537
LDWP,1,20211620,3755.974021
LDWP,1,20211621,3497.916083
LDWP,1,20211622,3154.142787
LDWP,1,20211623,2842.284784
LDWP,1,20211624,2612.494676
LDWP,1,20211701,2457.47754
LDWP,1,20211702,2335.287562
LDWP,1,20211703,2266.897649
LDWP,1,20211704,2232.24676
LDWP,1,20211705,2276.92817
LDWP,1,20211706,2475.71485
LDWP,1,20211707,2793.044046
LDWP,1,20211708,2996.390054
LDWP,1,20211709,3163.261442
LDWP,1,20211710,3291.834478
LDWP,1,20211711,3372.078643
LDWP,1,20211712,3414.936322
LDWP,1,20211713,3405.817667
LDWP,1,20211714,3413.112591
LDWP,1,20211715,3375.726105
LDWP,1,20211716,3364.783719
LDWP,1,20211717,3426.790573
LDWP,1,20211718,3683.02478
LDWP,1,20211719,3634.695909
LDWP,1,20211720,3530.743241
LDWP,1,20211721,3444.116018
LDWP,1,20211722,3239.858144
LDWP,1,20211723,2950.796779
LDWP,1,20211724,2674.50153
LDWP,1,20211801,2539.686685
LDWP,1,20211802,2445.723647
LDWP,1,20211803,2406.34866
LDWP,1,20211804,2383.976508
LDWP,1,20211805,2409.033318
LDWP,1,20211806,2549.530432
LDWP,1,20211807,2859.161014
LDWP,1,20211808,3105.254685
LDWP,1,20211809,3220.694989
LDWP,1,20211810,3325.39666
LDWP,1,20211811,3388.933572
LDWP,1,20211812,3379.984711
LDWP,1,20211813,3364.771648
LDWP,1,20211814,3356.717673
LDWP,1,20211815,3316.447799
LDWP,1,20211816,3286.916559
LDWP,1,20211817,3279.75747
LDWP,1,20211818,3485.581268
LDWP,1,20211819,3609.075546
LDWP,1,20211820,3575.964762
LDWP,1,20211821,3505.268762
LDWP,1,20211822,3332.555749
LDWP,1,20211823,3095.410939
LDWP,1,20211824,2829.629774
LDWP,1,20211901,2237.215191
LDWP,1,20211902,2148.62147
LDWP,1,20211903,2115.510685
LDWP,1,20211904,2153.0959
LDWP,1,20211905,2298.067444
LDWP,1,20211906,2575.482128
LDWP,1,20211907,2758.038888
LDWP,1,20211908,2916.433723
LDWP,1,20211909,3064.984812
LDWP,1,20211910,3168.791597
LDWP,1,20211911,3261.859749
LDWP,1,20211912,3286.021673
LDWP,1,20211913,3311.973369
LDWP,1,20211914,3308.393825
LDWP,1,20211915,3272.598382
LDWP,1,20211916,3197.427951
LDWP,1,20211917,3106.149572
LDWP,1,20211918,2978.180863
LDWP,1,20211919,3083.77742
LDWP,1,20211920,3110.624002
LDWP,1,20211921,2976.39109
LDWP,1,20211922,2787.570128
LDWP,1,20211923,2586.220761
LDWP,1,20211924,2360.70947
LDWP,1,20212001,2229.161217
LDWP,1,20212002,2165.624305
LDWP,1,20212003,2140.567495
LDWP,1,20212004,2179.047596
LDWP,1,20212005,2332.073115
LDWP,1,20212006,2563.848609
LDWP,1,20212007,2809.94228
LDWP,1,20212008,2999.658128
LDWP,1,20212009,3143.734787
LDWP,1,20212010,3251.121116
LDWP,1,20212011,3307.498939
LDWP,1,20212012,3308.393825
LDWP,1,20212013,3298.550078
LDWP,1,20212014,3309.288711
LDWP,1,20212015,3277.967698
LDWP,1,20212016,3223.379648
LDWP,1,20212017,3141.945015
LDWP,1,20212018,3031.874027
LDWP,1,20212019,3124.942179
LDWP,1,20212020,3267.229065
LDWP,1,20212021,3105.254685
LDWP,1,20212022,2812.626938
LDWP,1,20212023,2554.004862
LDWP,1,20212024,2358.024812
LDWP,1,20212101,2823.365571
LDWP,1,20212102,2672.129824
LDWP,1,20212103,2607.698027
LDWP,1,20212104,2610.382685
LDWP,1,20212105,2770.567293
LDWP,1,20212106,2928.067242
LDWP,1,20212107,3286.916559
LDWP,1,20212108,3754.941977
LDWP,1,20212109,4165.694686
LDWP,1,20212110,4507.541167
LDWP,1,20212111,4741.106433
LDWP,1,20212112,4924.558079
LDWP,1,20212113,5099.060864
